Price,Rent,Area,Rooms,Floor,Location,Dealer,Building,Furnished,Dishwasher,Elevator,Balcony,Popularity,Time,Date,Title,Id_number,Link
2 000 zł,250 zł,54 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,1,0,0,100.0,7,17.10.2019,"2-pokoje, rozkład, najlepsze Krzyki, rozkład",562599596,https://www.olx.pl/oferta/2-pokoje-rozklad-najlepsze-krzyki-rozklad-CID3-IDC4BR2.html#fec83b520c
2 200 zł,400 zł,49 m²,3 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,111.0,25,17.10.2019,Wynajmę mieszkanie 3 pokojowe na Jagodnie,562594646,https://www.olx.pl/oferta/wynajme-mieszkanie-3-pokojowe-na-jagodnie-CID3-IDC4Azc.html#fec83b520c
1 600 zł,300 zł,33 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Dom wolnostojący,Tak,1,0,1,236.0,13,17.10.2019,Mieszkanie 33m2 Redycka Sołtysowice WYSOKI STANDARD! blisko PWR UPR UW,562594445,https://www.olx.pl/oferta/mieszkanie-33m2-redycka-soltysowice-wysoki-standard-blisko-pwr-upr-uw-CID3-IDC4AwX.html#fec83b520c
1 200 zł,350 zł,36 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Kamienica,Tak,0,0,0,589.0,9,17.10.2019,Wynajmę mieszkanie,562590940,https://www.olx.pl/oferta/wynajme-mieszkanie-CID3-IDC4zBq.html#fec83b520c
1 900 zł,500 zł,40 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,163.0,8,17.10.2019,Mieszkanie 2 pokojowe,562586379,https://www.olx.pl/oferta/mieszkanie-2-pokojowe-CID3-IDC4ypR.html#d4d2569eeb
1 330 zł,300 zł,41 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,250.0,+30,17.10.2019,Mieszkanie 41m2 na Maślicach,562582275,https://www.olx.pl/oferta/mieszkanie-41m2-na-maslicach-CID3-IDC4xlF.html#d4d2569eeb
1 800 zł,650 zł,51 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,1,199.0,9,17.10.2019,"2 pok. mieszkanie, 51m2, Aleja Kromera, polecam!",562575953,https://www.olx.pl/oferta/2-pok-mieszkanie-51m2-aleja-kromera-polecam-CID3-IDC4wHH.html#d4d2569eeb
1 800 zł,800 zł,71 m²,4 i więcej,4,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,0,102.0,4,17.10.2019,4 pok | 71m2 | ul. na ostatnim groszu | ASTRA,562574222,https://www.olx.pl/oferta/4-pok-71m2-ul-na-ostatnim-groszu-astra-CID3-IDC4wfM.html#d4d2569eeb
2 200 zł,1 000 zł,55 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Apartamentowiec,Tak,0,0,1,95.0,13,17.10.2019,*2 Pok*20 minut pieszo do Rynku*Krzyki/Huby*,562573923,https://www.olx.pl/oferta/2-pok20-minut-pieszo-do-rynkukrzyki-huby-CID3-IDC4waX.html#d4d2569eeb
2 700 zł,510 zł,55 m²,3 pokoje,6,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,1,0,86.0,30,17.10.2019,3-pok | Taras | Śródmieście | Od zaraz | Jedności,562571149,https://www.olx.pl/oferta/3-pok-taras-srodmiescie-od-zaraz-jednosci-CID3-IDC4usd.html#d4d2569eeb
1 550 zł,350 zł,27 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Śródmieście",Biuro / Deweloper,Blok,Tak,0,0,1,223.0,+30,17.10.2019,"Podwórcowa 9, Centrum, kawalerka, BEZ PROWIZJI",562567272,https://www.olx.pl/oferta/podworcowa-9-centrum-kawalerka-bez-prowizji-CID3-IDC4trG.html#d4d2569eeb
3 900 zł,450 zł,80 m²,3 pokoje,6,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Apartamentowiec,Tak,1,0,0,70.0,+30,17.10.2019,Mieszkanie do wynajęcia we Wrocławiu,562566626,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-we-wroclawiu-CID3-IDC4thg.html#d4d2569eeb
2 500 zł,800 zł,65 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Stare Miasto",Biuro / Deweloper,Kamienica,Tak,1,0,0,87.0,22,17.10.2019,"2-pokojowe mieszkanie, wysoki standard - CENTRUM",562566505,https://www.olx.pl/oferta/2-pokojowe-mieszkanie-wysoki-standard-centrum-CID3-IDC4tfj.html#d4d2569eeb
2 410 zł,620 zł,69 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,1,1,1,86.0,+30,17.10.2019,"Hallera 80, Grabiszyn, 2 pokoje, BEZ PROWIZJI",562561927,https://www.olx.pl/oferta/hallera-80-grabiszyn-2-pokoje-bez-prowizji-CID3-IDC4s3t.html#d4d2569eeb
1 800 zł,400 zł,34 m²,Kawalerka,4,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,1,186.0,+30,17.10.2019,"Wynajmę mieszkanie we Wrocławiu, spokojna dzielnica!",562564481,https://www.olx.pl/oferta/wynajme-mieszkanie-we-wroclawiu-spokojna-dzielnica-CID3-IDC4sIF.html#d4d2569eeb
1 900 zł,150 zł,33 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,0,0,157.0,13,17.10.2019,Kawalerka z widokiem na Park Tołpy - ul. Nowowiejska 33 m2 Ołbin,562563625,https://www.olx.pl/oferta/kawalerka-z-widokiem-na-park-tolpy-ul-nowowiejska-33-m2-olbin-CID3-IDC4suR.html#d4d2569eeb
1 000 zł,200 zł,16 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,405.0,2,17.10.2019,Wynajm pokój,562563023,https://www.olx.pl/oferta/wynajm-pokoj-CID3-IDC4sl9.html#d4d2569eeb
2 400 zł,533 zł,"60,50 m²",3 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,1,163.0,4,17.10.2019,Olimpia Port Duże wygodne mieszkanie dostępne od zaraz,562561749,https://www.olx.pl/oferta/olimpia-port-duze-wygodne-mieszkanie-dostepne-od-zaraz-CID3-IDC4s0B.html#d4d2569eeb
1 800 zł,400 zł,39 m²,2 pokoje,4,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,1,0,201.0,+30,17.10.2019,"Mieszkanie 2 pokoje wynajem ul. Zefirowa,Wrocław",562559418,https://www.olx.pl/oferta/mieszkanie-2-pokoje-wynajem-ul-zefirowa-wroclaw-CID3-IDC4rp0.html#3e6a783fd1
2 500 zł /miesiąc,0, 51 m², 2, 1,"Wrocław, Krzyki, Partynice, Kawalerzystów",Oferta biura nieruchomości, blok,,0,1,0,,30,,Nowoczesne 2-pokoje,O59846689,https://www.otodom.pl/oferta/nowoczesne-2-pokoje-ID436Rb.html?
990 zł /miesiąc,0, 61 m², 2,,"Wrocław, Psie Pole, ul. Obornicka",Oferta biura nieruchomości,,,0,0,0,,30,,Cichy apartament 2pok. na ul.Obornicka,O59847825,https://www.otodom.pl/oferta/cichy-apartament-2pok-na-ul-obornicka-ID4379w.html?
990 zł /miesiąc,0, 41 m², 1,,"Wrocław, Śródmieście, ul. Legnicka",Oferta biura nieruchomości,,,1,0,0,,30,,Przytulna kawalerka na ul.Legnicka,O59847804,https://www.otodom.pl/oferta/przytulna-kawalerka-na-ul-legnicka-ID4379a.html?
1 450 zł /miesiąc,0, 90 m², 3,,"Wrocław, Stare Miasto, ul. Świdnicka",Oferta biura nieruchomości,,,0,0,0,,30,,Cichy apartament 3pok. na ul.Swidnicka,O59847762,https://www.otodom.pl/oferta/cichy-apartament-3pok-na-ul-swidnicka-ID4378u.html?
1 650 zł /miesiąc, 250 zł, 29 m², 1, 2,"Wrocław, Krzyki, Jagodno, Buforowa / Konduktorska",Oferta prywatna, blok,,0,0,1,,30,,Kawalerka na wynajem - Krzyki / Jagodno / Wrocław,O52799591,https://www.otodom.pl/oferta/kawalerka-na-wynajem-krzyki-jagodno-wroclaw-ID3zxAj.html?
1 020 zł /miesiąc,0, 61 m², 2,,"Wrocław, Krzyki, ul. Wambierzycka",Oferta biura nieruchomości,,,0,0,0,,30,,Cichy apartament 2pok. na ul.Wambierzycka,O59847702,https://www.otodom.pl/oferta/cichy-apartament-2pok-na-ul-wambierzycka-ID4377v.html?
1 030 zł /miesiąc,0, 61 m², 2,,"Wrocław, Stare Miasto, ul. Walońska",Oferta biura nieruchomości,,,0,0,0,,30,,Cichy apartament 2pok. na ul.Walonska,O59847704,https://www.otodom.pl/oferta/cichy-apartament-2pok-na-ul-walonska-ID4377y.html?
970 zł /miesiąc,0, 41 m², 1,,"Wrocław, Krzyki, ul. Krucza",Oferta biura nieruchomości,,,1,0,0,,30,,Przytulna kawalerka na ul.Krucza,O59847648,https://www.otodom.pl/oferta/przytulna-kawalerka-na-ul-krucza-ID4376E.html?
990 zł /miesiąc,0, 41 m², 1,,"Wrocław, Stare Miasto, ul. Oławska",Oferta biura nieruchomości,,,1,0,0,,30,,Przytulna kawalerka na ul.Olawska,O59847611,https://www.otodom.pl/oferta/przytulna-kawalerka-na-ul-olawska-ID43763.html?
960 zł /miesiąc,0, 41 m², 1,,"Wrocław, Fabryczna, ul. Grabiszyńska",Oferta biura nieruchomości,,,1,0,0,,30,,Przytulna kawalerka na ul.Grabiszynska,O59847612,https://www.otodom.pl/oferta/przytulna-kawalerka-na-ul-grabiszynska-ID43764.html?
1 700 zł /miesiąc, 550 zł, 49 m², 2, 3,"Wrocław, Krzyki, ul. Pabianicka",Oferta prywatna, blok,,0,0,0,,30,,Wynajmę mieszkanie 49m2 blisko dworca PKP,O59847165,https://www.otodom.pl/oferta/wynajme-mieszkanie-49m2-blisko-dworca-pkp-ID436YR.html?
1 000 zł /miesiąc,0, 38 m², 1, parter,"Wrocław, Psie Pole, Pawłowice, Mirtowa 14",Oferta prywatna, dom wolnostojący,,0,0,0,,30,,Mieszkanie (domek z osobnym wejściem w ogrodzie),O59847113,https://www.otodom.pl/oferta/mieszkanie-domek-z-osobnym-wejsciem-w-ogrodzie-ID436Y1.html?
2 400 zł /miesiąc,0, 39 m², 2, 2,"Wrocław, Krzyki, Przyjazni",Oferta prywatna, blok,,0,0,0,,30,,Do wynajęcia mieszkanie przy ul .Przyjazni.,O59846334,https://www.otodom.pl/oferta/do-wynajecia-mieszkanie-przy-ul-przyjazni-ID436Ls.html?
2 800 zł /miesiąc, 300 zł, 41 m², 2, 1,"Wrocław, Krzyki, Południe, Powstańców Śląskich",Oferta biura nieruchomości, blok,,0,0,1,,30,,Nowe Mieszkanie Przy Sky Tower 52m2 z antresolą.,O59845273,https://www.otodom.pl/oferta/nowe-mieszkanie-przy-sky-tower-52m2-z-antresola-ID436ul.html?
2 000 zł /miesiąc,0, 60 m², 3, 1,"Wrocław, Krzyki, Ołtaszyn, mjr. Henryka Sucharskiego",Oferta biura nieruchomości, dom wolnostojący,,1,0,0,,30,,Ołtaszyn|3 Pokoje|Taras| 2000 Zł,O59846110,https://www.otodom.pl/oferta/oltaszyn-3-pokoje-taras-2000-zl-ID436HQ.html?
2 050 zł /miesiąc, 490 zł, 74 m², 4, 3,"Wrocław, Psie Pole, ul. Poleska",Oferta prywatna, blok,,0,1,1,,30,,Do wynajęcia mieszkanie 74m2,O59846024,https://www.otodom.pl/oferta/do-wynajecia-mieszkanie-74m2-ID436Gs.html?
1 850 zł /miesiąc, 520 zł, 37 m², 2, 7,"Wrocław, Stare Miasto",Oferta biura nieruchomości, blok,,0,1,0,,30,16.10.2019,"2 pokoje, blisko pl. Grunwaldzki i Ostrów Tumski",O59835879,https://www.otodom.pl/oferta/2-pokoje-blisko-pl-grunwaldzki-i-ostrow-tumski-ID4342P.html?
2 700 zł /miesiąc, 450 zł, 53 m², 3, parter,"Wrocław, Krzyki, Klecina, ul. Kabaczkowa",Oferta biura nieruchomości, apartamentowiec,,1,0,1,,30,,Pierwszy Najem|3 Pokoje|Ul.Kabaczkowa|Klecina,O59845129,https://www.otodom.pl/oferta/pierwszy-najem-3-pokoje-ul-kabaczkowa-klecina-ID436s1.html?
2 400 zł /miesiąc, 240 zł," 29,74 m²", 2, 2,"Wrocław, Krzyki, Południe, Na Grobli",Oferta biura nieruchomości, apartamentowiec,,1,0,1,,30,20.8.2019,Stare Maisto *Mieszkanie Nad Odrą*2 Pokoje*Nowe,O59560657,https://www.otodom.pl/oferta/stare-maisto-mieszkanie-nad-odra2-pokojenowe-ID41UrL.html?
1 900 zł /miesiąc, 1 zł, 44 m², 2, 2,"Wrocław, Krzyki, Partynice, ul. Ołtaszyńska 83",Oferta prywatna, dom wolnostojący,,0,0,1,,30,,Mieszkanie 44 m2 na poddaszu + garaż 20m2,O59845820,https://www.otodom.pl/oferta/mieszkanie-44-m2-na-poddaszu-garaz-20m2-ID436Da.html?
2 700 zł /miesiąc, 450 zł," 52,90 m²", 3, parter,"Wrocław, Krzyki, Klecina",Oferta prywatna, apartamentowiec,,0,0,0,,30,,"Mieszkanie 3 pokoje, KLECINA, Pierwszy najem.",O59845452,https://www.otodom.pl/oferta/mieszkanie-3-pokoje-klecina-pierwszy-najem-ID436xe.html?
1 850 zł /miesiąc, 250 zł, 26 m², 1, 2,"Wrocław, Fabryczna, Popowice, Przedmiejska",Oferta biura nieruchomości, apartamentowiec,,1,0,1,,12,18.10.2019,Apartament | 26 m2 | Balkon | Przedmiejska,O59840896,https://www.otodom.pl/oferta/apartament-26-m2-balkon-przedmiejska-ID435lK.html?
1 800 zł /miesiąc,0," 33,50 m²", 1, 1,"Wrocław, dolnośląskie",Oferta biura nieruchomości, apartamentowiec,,1,1,1,,30,22.4.2019,Mieszkanie 1-pok | 33 m2 | Balkon | Dąbrowskiego,O58679200,https://www.otodom.pl/oferta/mieszkanie-1-pok-33-m2-balkon-dabrowskiego-ID3Yd8I.html?
2 170 zł /miesiąc, 450 zł, 55 m², 3, 4,"Wrocław, Psie Pole, Bezpieczna",Oferta biura nieruchomości, blok,,0,0,0,,30,18.10.2019,Na wynajem 20 minut do placu grunwaldzkiego,O59842700,https://www.otodom.pl/oferta/na-wynajem-20-minut-do-placu-grunwaldzkiego-ID435OQ.html?
2 290 zł /miesiąc, 411 zł," 59,10 m²", 3, 3,"Wrocław, Psie Pole, Sołtysowice, Bolesława Krzywoustego",Oferta biura nieruchomości, kamienica,,0,0,1,,30,18.10.2019,3 pokoje do wynajęcia koło placu grunwaldzkiego.,O59842597,https://www.otodom.pl/oferta/3-pokoje-do-wynajecia-kolo-placu-grunwaldzkiego-ID435Nb.html?
2 170 zł /miesiąc, 450 zł, 55 m², 3, 4,"Wrocław, Psie Pole, Bezpieczna",Oferta biura nieruchomości, blok,,0,0,0,,30,18.10.2019,Na wynajem 20 minut do placu grunwaldzkiego,O59842596,https://www.otodom.pl/oferta/na-wynajem-20-minut-do-placu-grunwaldzkiego-ID435Na.html?
8 500 zł /miesiąc, 750 zł, 65 m², 3, 5,"Wrocław, Śródmieście, Księcia Witolda",Oferta biura nieruchomości, apartamentowiec,,1,1,1,,30,,Apartament 3-pok| Pierwszy Najem| Bulwary Książęce,O59844256,https://www.otodom.pl/oferta/apartament-3-pok-pierwszy-najem-bulwary-ksiazece-ID436dV.html?
2 700 zł /miesiąc, 620 zł, 57 m², 3, 1,"Wrocław, Fabryczna, Muchobór Wielki, Graniczna",Oferta biura nieruchomości, apartamentowiec,,1,1,1,,30,,Apartament 3-pok| Pełen rozkład| Balkon| Graniczna,O56160724,https://www.otodom.pl/oferta/apartament-3-pok-pelen-rozklad-balkon-graniczna-ID3NDY8.html?
2 200 zł /miesiąc,0, 50 m², 2, 1,"Wrocław, Fabryczna, Muchobór Wielki, ul. Trawowa",Oferta prywatna, blok,,1,0,1,,30,,Zadbane mieszkanie Muchobór Wielki 2 pokoje,O59843819,https://www.otodom.pl/oferta/zadbane-mieszkanie-muchobor-wielki-2-pokoje-ID4366T.html?
1 650 zł /miesiąc,0, 31 m², 2, 6,"Wrocław, Psie Pole, Zakrzów, ul. Zatorska",Oferta prywatna, blok,,0,0,1,,30,,Mieszkanie do wynajęcia 2 pok + m. garaż. Zakrzów,O52724035,https://www.otodom.pl/oferta/mieszkanie-do-wynajecia-2-pok-m-garaz-zakrzow-ID3zdWF.html?
2 400 zł /miesiąc,0, 38 m², 1, 1,"Wrocław, Rynek",Oferta biura nieruchomości,,,0,0,0,,30,21.7.2019,Apartament w sercu Wrocławia/ 38m2/ Rynek,O59545286,https://www.otodom.pl/oferta/apartament-w-sercu-wroclawia-38m2-rynek-ID41QrQ.html?
2 000 zł /miesiąc, 350 zł, 54 m², 2, parter,"Wrocław, Psie Pole, Zakrzów, Zatorska",Oferta biura nieruchomości, blok,,0,0,1,,30,17.10.2019,Mieszkanie 2-pok | Rozkład | Balkon | Zakrzów,O59838142,https://www.otodom.pl/oferta/mieszkanie-2-pok-rozklad-balkon-zakrzow-ID434Dk.html?
2 600 zł /miesiąc, 500 zł, 54 m², 3, 7,"Wrocław, Śródmieście, Ołbin, Rozbrat",Oferta biura nieruchomości, blok,,1,1,1,,30,25.9.2019,Mieszkanie 3-pok | Balkon | Rozkład | Wyszyńskiego,O59750136,https://www.otodom.pl/oferta/mieszkanie-3-pok-balkon-rozklad-wyszynskiego-ID42HJS.html?
1 300 zł /miesiąc, 600 zł, 37 m², 2, 6,"Wrocław, Krzyki, Kamienna",Oferta biura nieruchomości,,,0,1,0,,30,17.10.2019,"Mieszkanie, 37 m², Wrocław",O59840244,https://www.otodom.pl/oferta/mieszkanie-37-m-wroclaw-ID435be.html?
1 850 zł /miesiąc,0, 74 m², 2, 1,"Wrocław, Krzyki, Traugutta Romualda",Oferta biura nieruchomości, kamienica,,1,0,0,,30,,"Mieszkanie, 74 m², Wrocław",O38862880,https://www.otodom.pl/oferta/mieszkanie-74-m-wroclaw-ID2D40E.html?
1 400 zł /miesiąc,0," 33,20 m²", 2, 3,"Wrocław, Śródmieście",Oferta biura nieruchomości,,,0,0,1,,7,17.10.2019,Przytulne mieszkanie blisko pl. Grunwaldzkiego,O59840011,https://www.otodom.pl/oferta/przytulne-mieszkanie-blisko-pl-grunwaldzkiego-ID4357t.html?
2 700 zł /miesiąc,0, 55 m², 3, parter,"Wrocław, Psie Pole, Karłowice",Oferta biura nieruchomości, blok,,1,0,0,,30,17.10.2019,Nowe mieszkanie w spokojnej okolicy,O59840008,https://www.otodom.pl/oferta/nowe-mieszkanie-w-spokojnej-okolicy-ID4357q.html?
1 290 zł /miesiąc, 350 zł, 27 m², 1, 2,"Wrocław, Stare Miasto",Oferta biura nieruchomości, apartamentowiec,,0,0,0,,12,18.10.2019,Komfortowy apartament do wynajęcia w Centrum !,O59842179,https://www.otodom.pl/oferta/komfortowy-apartament-do-wynajecia-w-centrum-ID435Gr.html?
2 600 zł /miesiąc, 500 zł, 39 m², 2, > 10,"Wrocław, Krzyki, Południe, ul. Walońska",Oferta prywatna, apartamentowiec,,1,0,1,,30,18.10.2019,Nowy apartament 2 pokojowy z widokiem/Centrum,O59842423,https://www.otodom.pl/oferta/nowy-apartament-2-pokojowy-z-widokiem-centrum-ID435Kn.html?;promoted
1 700 zł /miesiąc, 260 zł, 50 m², 2, 3,"Wrocław, Fabryczna",Oferta prywatna, blok,,0,1,1,,2,18.10.2019,"Do wynajęcia 2 pokojowe, 50m/kw, ul.Grabiszyńska",O59840743,https://www.otodom.pl/oferta/do-wynajecia-2-pokojowe-50m-kw-ul-grabiszynska-ID435jh.html?
2 500 zł /miesiąc, 600 zł, 48 m², 2, 3,"Wrocław, Stare Miasto, ul. Kuźnicza",Oferta prywatna, kamienica,,0,0,0,,30,18.10.2019,Rynek super ciche mieszkanie 48m2 wynajem,O59842219,https://www.otodom.pl/oferta/rynek-super-ciche-mieszkanie-48m2-wynajem-ID435H5.html?
2 797 zł /miesiąc, 531 zł, 66 m², 4, 2,"Wrocław, Psie Pole, Kleczków, ul. Zakładowa",Oferta dewelopera, blok,,1,0,0,,30,19.9.2019,"4pokojowe, nowe mieszkanie (66m^2), 4 room flat",O59697724,https://www.otodom.pl/oferta/4pokojowe-nowe-mieszkanie-66m2-4-room-flat-ID42u6v.html?;promoted
1 750 zł /miesiąc, 1 zł, 55 m², 2, 1,"Wrocław, Śródmieście",Oferta prywatna, kamienica,,0,0,0,,12,18.10.2019,"2 pokoje, Pl. Grunwaldzki",O59841188,https://www.otodom.pl/oferta/2-pokoje-pl-grunwaldzki-ID435qs.html?
4 300 zł /miesiąc, 900 zł, 90 m², 4, 2,"Wrocław, Śródmieście, ul. Antoniego Wiwulskiego",Oferta prywatna, blok,,0,0,0,,21,18.10.2019,luksusowe mieszkanie blisko ZOO,O59841197,https://www.otodom.pl/oferta/luksusowe-mieszkanie-blisko-zoo-ID435qB.html?
2 100 zł /miesiąc, 450 zł," 36,60 m²", 2, 6,"Wrocław, Śródmieście, Wyszyńskiego 55",Oferta prywatna, blok,,0,1,0,,21,18.10.2019,"Osobna kuchnia, 2 pokoje, Śródmieście, Wyszyńskieg",O59841112,https://www.otodom.pl/oferta/osobna-kuchnia-2-pokoje-srodmiescie-wyszynskieg-ID435pe.html?
2 250 zł /miesiąc, 300 zł, 36 m², 2, 4,"Wrocław, Fabryczna, ul. Małopanewska",Oferta prywatna, blok,,0,0,1,,21,18.10.2019,PIERWSZY NAJEM! CENTRUM - Legnicka (obok Magnolii),O59841236,https://www.otodom.pl/oferta/pierwszy-najem-centrum-legnicka-obok-magnolii-ID435re.html?
1 750 zł /miesiąc,0, 52 m², 2, 4,"Wrocław, Stare Miasto",Oferta biura nieruchomości, blok,,0,1,1,,30,19.9.2019,"Bardzo ładne, komfortowe, z balkonem, CENTRUM",O59684342,https://www.otodom.pl/oferta/bardzo-ladne-komfortowe-z-balkonem-centrum-ID42qCG.html?
1 200 zł,600 zł,49 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,0,0,118.0,1,19.10.2019,Mieszkanie do wynajęcia Oława,562942032,https://www.olx.pl/oferta/mieszkanie-do-wynajecia-olawa-CID3-IDC62Vc.html#cf4e890f05;promoted
1 700 zł,400 zł,25 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,81.0,29,19.10.2019,"Mieszkanie, kawalerka, Wrocław, Krzyki ul. Rybnicka",562971603,https://www.olx.pl/oferta/mieszkanie-kawalerka-wroclaw-krzyki-ul-rybnicka-CID3-IDC6aD9.html#cf4e890f05
1 500 zł,350 zł,27 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Krzyki",Biuro / Deweloper,Blok,Tak,1,0,0,97.0,24,19.10.2019,Kawalerka Jagodno- piereszy najem z ogródkiem,563005566,https://www.olx.pl/oferta/kawalerka-jagodno-piereszy-najem-z-ogrodkiem-CID3-IDC6jsV.html#cf4e890f05
1 300 zł,270 zł,17 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,87.0,30,19.10.2019,Aleja Jaworowa,563001309,https://www.olx.pl/oferta/aleja-jaworowa-CID3-IDC6imh.html#cf4e890f05
1 350 zł,270 zł,30 m²,Kawalerka,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Blok,Tak,0,1,1,294.0,2,19.10.2019,Kawalerka do wynajęcia,562998955,https://www.olx.pl/oferta/kawalerka-do-wynajecia-CID3-IDC6hKj.html#cf4e890f05
900 zł,1 zł,31 m²,Kawalerka,Parter,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Kamienica,Tak,0,0,0,468.0,1,19.10.2019,Do wynajęcia kawalerka przy ulicy Sienkiewicza,562996464,https://www.olx.pl/oferta/do-wynajecia-kawalerka-przy-ulicy-sienkiewicza-CID3-IDC6h68.html#cf4e890f05
1 400 zł,400 zł,23 m²,2 pokoje,2,"Wrocław, Dolnośląskie, Psie Pole",Osoby prywatnej,Blok,Tak,0,0,0,228.0,11,19.10.2019,"Kawalerka - 2 pokoje, Zakrzów, dostępna od zaraz",551949520,https://www.olx.pl/oferta/kawalerka-2-pokoje-zakrzow-dostepna-od-zaraz-CID3-IDBlWhC.html#cf4e890f05
2 500 zł,400 zł,55 m²,2 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Apartamentowiec,Tak,0,0,1,1112.0,30,19.10.2019,Wynajem mieszkania ul. Jedności Narodowej,535443873,https://www.olx.pl/oferta/wynajem-mieszkania-ul-jednosci-narodowej-CID3-IDAeFpw.html#cf4e890f05;promoted
1 500 zł,1 zł,21 m²,Kawalerka,3,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,0,142.0,9,19.10.2019,Kawalerka na Krzykach bez pośredników,562988230,https://www.olx.pl/oferta/kawalerka-na-krzykach-bez-posrednikow-CID3-IDC6eXk.html#cf4e890f05
2 600 zł,600 zł,53 m²,3 pokoje,1,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,0,1,1,73.0,+30,19.10.2019,Wynajmę mieszkanie 3 pokojowe. Wrocław Śródmieście. Park Botaniczny.,562985703,https://www.olx.pl/oferta/wynajme-mieszkanie-3-pokojowe-wroclaw-srodmiescie-park-botaniczny-CID3-IDC6eiz.html#cf4e890f05
1 599 zł,1 zł,26 m²,Kawalerka,6,"Wrocław, Dolnośląskie, Stare Miasto",Osoby prywatnej,Blok,Tak,0,1,1,210.0,1,19.10.2019,Kawalerka przy pl. Jana Pawła II 1600ZŁ CAŁOŚĆ! Świetna lokalizacja,562981850,https://www.olx.pl/oferta/kawalerka-przy-pl-jana-pawla-ii-1600zl-calosc-swietna-lokalizacja-CID3-IDC6diq.html#f8df86b756
2 100 zł,400 zł,43 m²,2 pokoje,3,"Wrocław, Dolnośląskie, Śródmieście",Osoby prywatnej,Blok,Tak,1,0,1,114.0,2,19.10.2019,Mieszkanie dwupokojowe,562980790,https://www.olx.pl/oferta/mieszkanie-dwupokojowe-CID3-IDC6d1k.html#f8df86b756;promoted
1 400 zł,330 zł,30 m²,Kawalerka,1,"Wrocław, Dolnośląskie, Krzyki",Osoby prywatnej,Blok,Tak,0,0,1,102.0,16,19.10.2019,Kawalerka do wynajęcia Partynice,562980111,https://www.olx.pl/oferta/kawalerka-do-wynajecia-partynice-CID3-IDC6cQn.html#f8df86b756
2 300 zł,530 zł,61 m²,3 pokoje,2,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Szeregowiec,Tak,0,0,0,84.0,30,19.10.2019,"3 pokoje, lokalizacja, rozkładowe, balkon, Muchobór, miejsce postojowe",562979559,https://www.olx.pl/oferta/3-pokoje-lokalizacja-rozkladowe-balkon-muchobor-miejsce-postojowe-CID3-IDC6cHt.html#f8df86b756
2 500 zł,370 zł,54 m²,2 pokoje,Parter,"Wrocław, Dolnośląskie, Fabryczna",Osoby prywatnej,Szeregowiec,Nie,0,0,0,110.0,29,19.10.2019,Wrocław Maślice mieszkanie z garażem i ogrodem do wynajęcia,562976508,https://www.olx.pl/oferta/wroclaw-maslice-mieszkanie-z-garazem-i-ogrodem-do-wynajecia-CID3-IDC6bUg.html#f8df86b756
